Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,additional_information (product.metafields.custom.additional_information),Benefits Text (product.metafields.custom.benefits_text),Bestselling Gift Badge (product.metafields.custom.bestselling_gift_badge),Collection Name (product.metafields.custom.collection_name),Discount Badge Show/Hide (product.metafields.custom.discount_badge_show_hide),Discount Money Show (product.metafields.custom.discount_money_show),Don't lie Number (product.metafields.custom.don_t_lie_number),Don't lie Number Text (product.metafields.custom.don_t_lie_number_text),enable_seo_schema (product.metafields.custom.enable_seo_schema),Extra Filter (product.metafields.custom.extra_filter),FAQs Answer (product.metafields.custom.faqs_answer),FAQs Question (product.metafields.custom.faqs_question),Free Gift Custom Text Card Product  (product.metafields.custom.free_gift_custom_text_card_product_),Hair  Type (product.metafields.custom.hair_type),How to use (product.metafields.custom.how_to_use),Ingredients Heading (product.metafields.custom.ingredients_heading),Ingredients Sub-text (product.metafields.custom.ingredients_sub_text),Offer Box Bottom Text Line  (product.metafields.custom.offer_box_bottom_text_line_),Product Image Badge (product.metafields.custom.product_image_badge),Product Tag Badge (product.metafields.custom.product_tag_badge),Review Video Link (product.metafields.custom.review_video_link),Review Video Sub-text (product.metafields.custom.review_video_sub_text),Review Video Title (product.metafields.custom.review_video_title),Routine (product.metafields.custom.routine_new),Size-New (product.metafields.custom.size_new),Varient Product Link (product.metafields.custom.varient_product_link),Varient Title (product.metafields.custom.varient_title),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Application type (product.metafields.shopify.application-type),Color (product.metafields.shopify.color-pattern),Conditioner effect (product.metafields.shopify.conditioner-effect),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Hair care finish (product.metafields.shopify.hair-care-finish),Hair care items included (product.metafields.shopify.hair-care-items-included),Hair type (product.metafields.shopify.hair-type),Hold level (product.metafields.shopify.hold-level),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Shampoo type (product.metafields.shopify.shampoo-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Target gender (product.metafields.shopify.target-gender),Treatment type (product.metafields.shopify.treatment-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
super-defining-curl-cream-travel-size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/curl-cream-ingredients.jpg?v=1773732057,2,"Super Defining Curl Cream ingredients including mango seed butter, cocoa seed butter, and sweet almond oil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
super-defining-curl-cream-travel-size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-before-after-results-infographics.jpg?v=1773732061,3,Before and after results from Moxie hair products showing improved moisture and frizz control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
super-defining-curl-cream-travel-size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-super-defining-curl-cream-customer-reviews.jpg?v=1773732068,4,Customer reviews sharing experiences with Moxie Super Defining Curl Cream for enhanced curls and frizz control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
super-defining-curl-cream-travel-size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/curl-cream-benefits.jpg?v=1773732064,5,"Super Defining Curl Cream benefits: enhances curl, controls frizz and moisturizes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
super-defining-curl-cream-travel-size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-usp.jpg?v=1773730313,6,"Infographic highlighting The Moxie Promise with clean, vegan and cruelty-free haircare standards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
super-defining-curl-cream-travel-size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/SDCC50BOP.jpg?v=1762861376,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-curly-sampler-set,The Moxie Curly Routine (Sampler Set),"<p><meta charset=""utf-8""><strong data-mce-fragment=""1"">The perfect curls don't exis-</strong><br data-mce-fragment=""1""><meta charset=""utf-8""><span data-mce-fragment=""1"">With The Moxie Curly Routine in your corner, consisting of a scalp-loving shampoo, a rich conditioner that's like a hug for your hair, a luxe curl defining cream, and styling serum gel that banishes frizz and defines your hair, your curls are ready for a glo-up!</span></p>",MoxieBeauty-haircare,Health & Beauty > Personal Care > Hair Care > Hair Care Kits,"",hide_product,true,Title,Default Title,,,,,,,,SC15,0.0,shopify,1356,continue,manual,300.00,300.00,true,true,,,,,'8906170030224,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/MOXIE_SAMPLE_KIT_1_N_26.jpg?v=1734515171,1,"",false,,,8452,,,,,,,,,,," Best before: 36 months from date of manufacturing  
Manufactured by: HBMK Global Private Limited Plot No. 4, Sec-6A, IIE SIDCUL, Haridwar, Uttarakhand, 249403, India  
Marketed by: Beyoutiful Consumer Ventures Pvt Ltd. A-2, 1st Floor (L), Shopping Centre, Naraina Industrial Area Phase 2, New Delhi 110028  
Country of Origin: India 
 Customer Care Support: Call +91 99711 93530 or write to us at support@moxiebeauty.in","Deeply cleanses hair and scalp to remove all buildup
Provides deep conditioning, combating dryness and damage
Enhances natural wave/curl pattern for improved definition
Shields against humidity for soft, shiny, frizz-free results",,Your A-Z for healthy and defined curls!,,,"1.5x
96%
93%","stronger hair as per lab analysis
hair moisture retained as per lab analysis
users reported improved wave or curl definition",,Routines,"This bundle contains a Gentle Cleansing Shampoo, Ultra Hydrating Conditioner, Super Defining Curl Cream and a Flexi Styling Serum Gel.
Yes, the products are silicone free.
Yes, the products are sulphate and paraben free.
Yes, the products are suited for colour treated hair.
Yes, the products are suitable for Keratin, Brazilian, or other chemically treated hair.
Yes, our products are 100% vegan and cruelty free.
Yes, there is a sequence the products need to be used in;  1. Gentle Cleansing Shampoo  2. Ultra Hydrating Conditoner  3. Super Defining Curl Cream 4. Flexi Styling Serum Gel.
You can use these products every time you wash your hair. ","What does this bundle contain? 
Are the products silicone free?
Are the products sulphate and paraben free?
Are the products safe for colour treated hair?
Are the products safe for Keratin, Brazilian, or other chemically-treated hair?
Are the products vegan?
Is there a sequence the products need to be used in? 
How many times a week can I use these products?",,"Frizzy
Dry
Curly
Wavy","1. Squeeze a coin-sized amount of shampoo, lather in palms, massage into scalp, and wash thoroughly.
2. Then, apply conditioner, working through the strands, and leave for up to two minutes before rinsing.
3. Glaze the curl cream over soaking wet hair, and rake and scrunch for enhanced curls.
4. Evenly apply a small amount of gel to wet hair, and scrunch to enhance curl pattern.
5. Air-dry or use a diffuser - avoid touching hair as it dries to prevent frizz.","Microbiome Rice Extract
Mango Seed Butter
Chia Seed
GENTLE CLEANSING SHAMPOO: Aqua, Sodium Cocoyl Isethionate, Cocamidopropyl Betaine, Glycerine, Sodium Cocoyl Glycinate, Cyamopsis Tetragonoloba Gum De-polymerized, Ethylene Glycol Disterate, PEG-90M, Phenoxyethanol, Ethylhexylglycerin, Sodium Chloride, Polymnia Sonchifolia (Yacón) Root Extract, Xanthan Gum, Sodium Benzoate, Potassium Sorbate, Wheat Amino Acids, Soy Amino Acids, Arginine HCl, Serine, Threonine, Linum Usitatissimum (Linseed) Seed Extract, Salvia Hispanica (Chia) Seed Extract, Hydrolysed Sweet Almond Protein, Octanoic/Decanoic Acid Triglycerides, Isopropyl Myristate, Tocopherol Acetate, Fragrance, Sodium Gluconate, Lactobacillus/Tomato Fruit Ferment Extract, Oryza Sativa (Rice) Extract, Keratin Amino Acids, Acyl Coenzyme A Desaturase, Citric Acid 
ULTRA HYDRATING CONDITIONER: Purified Water, Cetostearyl Alcohol, Glycerine, Behentrimonium Chloride, Jojoba Esters, Helianthus Annuus (Sunflower) Seed Wax, Polyglycerin-3, Theobroma Cacao (Cocoa Butter, Vitellaria Paradoxa (Shea) Butter, Linum Usitatissimum (Linseed) Seed Extract, Salvia Hispanica (Chia) Seed Extract, Prunus Amygdalus (Almond) Oil, Phenoxyethanol, Ethylhexylglycerin, Mangifera Indica (Mango) Butter, Lactobacillus/Tomato Fruit Ferment Extract, Oryza Sativa (Rice) Extract, Keratin Amino Acids, Acyl Coenzyme A Desaturase, Sodium Gluconate, Fragrance
SUPER DEFINING CURL CREAM: Purified Water, Glycerine, Cetostearyl Alcohol, Quaternium-91, Cetrimonium Methosulfate, Cetearyl Alcohol, Mangifera Indica (Mango) Butter, Vitellaria Paradoxa (Shea) Butter, Theobroma Grandiflorum (Cupuacu) Butter, Polyquaternium-69 Polyouaternium-11, Glycine Sola (Soybean) Oil, Olea Europaea (Olive) Oil, Prunus Amygdalus (Almond) Oil, Cocos Nucifera (Coconut) Oil, Simmondsia Chinensis (Jojoba) Oil, Daucus Carota Sativa (Carrot) Oil, Phenoxyethanol, Ethylhexylglycerin, Linum Usitatissimum (Linseed) Seed Extract, Salvia Hispanica (Chia) Seed Extract, Sodium Gluconate, Fragrance
FLEXI STYLING SERUM GEL: Purified Water, Glycerine, C6-C12 Triglycerides, Vitamin E, Isononyl Isononanoate, Panax Ginseng Root Extract, Polyquaternium-10, PG-Hydroxyethylcellulose Cocodimonium Chloride, Saccharide Isomerate, Citric Acid (and) Sodium Citrate, Xylitylglucoside (and) Anhydroxylitol (and) Maltitol (and) Xylitol (and) Pelvetia Canaliculata (Brown Seaweed) Extract, Phenoxyethanol, Ethylhexylglycerin, Carbomer, Linum Usitatissimum (Linseed) Seed Extract, Salvia Hispanica (Chia) Seed Extract, Lactobacillus/Tomato Fruit Ferment Extract (and) Oryza Sativa (Rice) Extract (and) Keratin Amino Acids (and) Acyl Coenzyme A Desaturase, Polyquaternium-11 Triethanolamine, Sodium Gluconate, Fragrance","Protects from moisture loss
Locks in moisture and reduces breakage
Assists in curl/ wave pattern retention","NO NASTIES
VEGAN
CRUELTY FREE",WEBSITE EXCLUSIVE,,"https://cdn.shopify.com/videos/c/o/v/c2523250599b43d0bc5a1d60494b333f.mp4
https://cdn.shopify.com/videos/c/o/v/fda7bf106e3d44f3a67fd8844e0500dc.mp4
https://cdn.shopify.com/videos/c/o/v/8e6f813970b343d18cc790cd248cc9a0.mp4
https://cdn.shopify.com/videos/c/o/v/15f6c79d4165418b97e369cb29709e55.mp4
https://cdn.shopify.com/videos/c/o/v/84a46398c7a74b9ea796e2c8ae02709f.mp4
https://cdn.shopify.com/videos/c/o/v/90afb017a06d4b1abb4564f87ae6e9ab.mp4","So bouncy and so defined and smells amazing
The quickest routine for my shiny bouncy curls!
My hair dried so bouncy and voluminous
So gentle on the scalp and doesn't weigh down my curls
The curl cream and gel are absolute MAGIC!
I have fluffy pillow-soft curls and 4 days with zero frizz","Made my curls so bouncy - Lata
Shiny, bouncy curls! - Swapnil
So lightweight and voluminous - Pula
So gentle on my hair! - Shruti
Instant results! - Vishakha
Pillow soft curls all day - Saee",Curl Defining,Fun Size,moxie-curly-sampler-set; the-moxie-curly-travel-routine,"Fun Size
Travel Size",,'77,,,,,,,shampoo; conditioner; hair-cream; hair-serum,,,,,,curly; frizzy,unisex,,dandruff-detox-pre-wash-treatment; cocoa-hemp-almond-hair-oil; on-the-fly-hair-finishing-stick-pack-of-2; frizz-fighting-hair-serum; hair-scalp-massager,scalp-sos-wash-duo; weightless-leave-in-conditioner; ditch-the-frizz-trio; rinse-shine-duo; wavy-vibe-setter-travel-duo,,,,kg,,110.46,true,,,active
moxie-curly-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-hair-key-ingredients.webp?v=1773731432,2,"Key ingredients in Moxie hair products: microbiome rice extract, mango seed butter, and chia seed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-curly-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/curly_routine.webp?v=1735020578,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-curly-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/TMCRBenefits.webp?v=1735020647,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-curly-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-promise.webp?v=1773731329,5,"The Moxie Promise highlighting clean, ethical and hair-safe beauty standards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-curly-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/TMCR2.webp?v=1735020578,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-curly-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/Serum-Gel-gif_1_c3acf1bc-5011-4870-8f68-5f32f1e7145d.gif?v=1735020556,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-curly-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/JTECT7.webp?v=1735020578,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-curly-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/CSRBOP.webp?v=1735020556,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-wavy-sampler-set,The Moxie Wavy Routine (Sampler Set),"<p><meta charset=""utf-8""><strong data-mce-fragment=""1"">Bad hair days, who?</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Trust our gentle shampoo to cleanse your scalp, and our conditioner to deeply hydrate the strands, while the leave-in conditioner seals in moisture and enhances your waves. Top it off with our styling serum gel for advanced frizz-control and you're ready to make heads turn!</span></p>",MoxieBeauty-haircare,Health & Beauty > Personal Care > Hair Care > Hair Care Kits,"",hide_product,true,Title,Default Title,,,,,,,,SW15,0.0,shopify,1267,continue,manual,300.00,0.00,true,true,,,,,'8906170030231,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/MOXIE_SAMPLE_KIT_2_N_27.jpg?v=1734515445,1,"",false,,,8452,,,,,,,,,,,"Best before: 36 months from date of manufacturing  
Manufactured by: HBMK Global Private Limited Plot No. 4, Sec-6A, IIE SIDCUL, Haridwar, Uttarakhand, 249403, India  
Marketed by: Beyoutiful Consumer Ventures Pvt Ltd. A-2, 1st Floor (L), Shopping Centre, Naraina Industrial Area Phase 2, New Delhi 110028  
Country of Origin: India  
Customer Care Support: Call +91 99711 93530 or write to us at support@moxiebeauty.in","Deeply cleanses hair and scalp to remove all buildup
Provides deep conditioning, combating dryness and damage
Enhances natural wave/curl pattern for improved definition
Shields against humidity for soft, shiny, frizz-free results",,Your A-Z for soft and bouncy waves!,,,"1.5x
96%
100%","stronger hair as per lab analysis
hair moisture retained as per lab analysis
users reported improved wave or curl definition",,Routines,"This bundle contains a Gentle Cleansing Shampoo, Ultra Hydrating Conditioner, Weightless Leave in Conditioner and a Flexi Styling Serum Gel.
Yes, the products are silicone free.
Yes, the products are sulphate and paraben free.
Yes, the products are suited for colour treated hair.
Yes, the products are suitable for Keratin, Brazilian, or other chemically treated hair.
Yes, our products are 100% vegan and cruelty free.
Yes, there is a sequence the products need to be used in;  1. Gentle Cleansing Shampoo  2. Ultra Hydrating Conditoner  3. Weightless Leave in Conditioner  4. Flexi Styling Serum Gel.
You can use these products every time you wash your hair. ","What does this bundle contain? 
Are the products silicone free?
Are the products sulphate and paraben free?
Are the products safe for colour treated hair?
Are the products safe for Keratin, Brazilian, or other chemically-treated hair?
Are the products vegan?
Is there a sequence the products need to be used in? 
How many times a week can I use these products?",,"Frizzy
Dry
Wavy
Curly","1. Apply a coin-sized amount of the shampoo into your palms, massage into the scalp, and rinse thoroughly.
2. Following shampoo, evenly apply conditioner, working it through the hair strands, and allow it to sit for up to two minutes before rinsing.
3. Glaze the leave-in conditioner over soaking wet hair, and rake and scrunch for enhanced waves.
4. Evenly apply a small amount of gel to wet hair, and scrunch to enhance wave pattern
5. Air-dry or use a diffuser - avoid touching hair as it dries to prevent frizz.","Microbiome Rice Extract
Mango Seed Butter
Chia Seed
GENTLE CLEANSING SHAMPOO: Aqua, Sodium Cocoyl Isethionate, Cocamidopropyl Betaine, Glycerine, Sodium Cocoyl Glycinate, Cyamopsis Tetragonoloba Gum De-polymerized, Ethylene Glycol Disterate, PEG-90M, Phenoxyethanol, Ethylhexylglycerin, Sodium Chloride, Polymnia Sonchifolia (Yacón) Root Extract, Xanthan Gum, Sodium Benzoate, Potassium Sorbate, Wheat Amino Acids, Soy Amino Acids, Arginine HCl, Serine, Threonine, Linum Usitatissimum (Linseed) Seed Extract, Salvia Hispanica (Chia) Seed Extract, Hydrolysed Sweet Almond Protein, Octanoic/Decanoic Acid Triglycerides, Isopropyl Myristate, Tocopherol Acetate, Fragrance, Sodium Gluconate, Lactobacillus/Tomato Fruit Ferment Extract, Oryza Sativa (Rice) Extract, Keratin Amino Acids, Acyl Coenzyme A Desaturase, Citric Acid 
ULTRA HYDRATING CONDITIONER: Purified Water, Cetostearyl Alcohol, Glycerine, Behentrimonium Chloride, Jojoba Esters, Helianthus Annuus (Sunflower) Seed Wax, Polyglycerin-3, Theobroma Cacao (Cocoa Butter, Vitellaria Paradoxa (Shea) Butter, Linum Usitatissimum (Linseed) Seed Extract, Salvia Hispanica (Chia) Seed Extract, Prunus Amygdalus (Almond) Oil, Phenoxyethanol, Ethylhexylglycerin, Mangifera Indica (Mango) Butter, Lactobacillus/Tomato Fruit Ferment Extract, Oryza Sativa (Rice) Extract, Keratin Amino Acids, Acyl Coenzyme A Desaturase, Sodium Gluconate, Fragrance
WEIGHTLESS LEAVE IN CONDITIONER: Purified Water, Cetostearyl Alcohol, Behentrimonium Chloride, Quaternium-91, Cetrimonium Methosulfate, Cetearyl Alcohol, Medium Chain Triglyceride, Polyquaternium-10, PG-Hydroxyethylcellulose Cocodimonium Chloride, Mangifera Indica (Mango) Butter, Phenoxyethanol, Ethylhexylglycerin, Vitellaria Paradoxa (Shea) Butter, Polyquaternium-11, Linum Usitatissimum (Linseed) Seed Extract, Salvia Hispanica (Chia) Seed Extract, Polyquaternium-7, Panax Ginseng Root Extract, Saccharide Isomerate, Citric Acid, Sodium Citrate Sodium Gluconate, Theobroma Grandiflorum (Cupuacu) Seed Butter, Vitamin E, Lactobacillus/Tomato Fruit Ferment Extract, Oryza Sativa (Rice) Extract, Keratin Amino Acids (and) Acyl Coenzyme A Desaturase, Fragrance
FLEXI STYLING SERUM GEL: Purified Water, Glycerine, C6-C12 Triglycerides, Vitamin E, Isononyl Isononanoate, Panax Ginseng Root Extract, Polyquaternium-10, PG-Hydroxyethylcellulose Cocodimonium Chloride, Saccharide Isomerate, Citric Acid (and) Sodium Citrate, Xylitylglucoside (and) Anhydroxylitol (and) Maltitol (and) Xylitol (and) Pelvetia Canaliculata (Brown Seaweed) Extract, Phenoxyethanol, Ethylhexylglycerin, Carbomer, Linum Usitatissimum (Linseed) Seed Extract, Salvia Hispanica (Chia) Seed Extract, Lactobacillus/Tomato Fruit Ferment Extract (and) Oryza Sativa (Rice) Extract (and) Keratin Amino Acids (and) Acyl Coenzyme A Desaturase, Polyquaternium-11 Triethanolamine, Sodium Gluconate, Fragrance","Protects from moisture loss
Locks in moisture and reduces breakage
Assists in curl/ wave pattern retention","NO NASTIES
VEGAN
CRUELTY FREE",WEBSITE EXCLUSIVE,,"https://cdn.shopify.com/videos/c/o/v/6b5debf98e554a31836d05bc5c9edab0.mp4
https://cdn.shopify.com/videos/c/o/v/3d2a70efb3264b098c8b45982d8adda3.mp4
https://cdn.shopify.com/videos/c/o/v/02618c32e97544568cdd0fea4d1cf2e3.mp4
https://cdn.shopify.com/videos/c/o/v/a1d8e634b96a45bc932ad85b6dc31fd4.mp4
https://cdn.shopify.com/videos/c/o/v/4f2ade4f00e84531abe235b36f0dd29e.mp4
https://cdn.shopify.com/videos/c/o/v/2b743e66fe15439eb37b257776f5a869.mp4","Loving the weightlessness & the products smell soo good!
6-months in with Moxie and I've fallen in love
Absolutely love how they made my hair feel!
My wavy hair has never looked so good!
Moxie is my go-to wavy hair routine
Loved how the products worked to define my hair","Soo good! - Jynelle
I feel like a whole new me - Soumya
Absolutely love it - Shweta
Fabulous range of products! - Tanya
I love my bouncey waves! - Indira
I love the products - Vidisha",Wave Enhancing,Fun Size,moxie-wavy-sampler-set; the-moxie-wavy-travel-routine,"Fun Size
Travel Size",,'30,,,,,,,shampoo; conditioner; hair-serum,,,,,,curly,unisex,,on-the-fly-hair-finishing-stick-pack-of-2; dandruff-detox-pre-wash-treatment; cocoa-hemp-almond-hair-oil; hair-scalp-massager,on-the-fly-hair-finishing-stick-pack-of-2; ditch-the-frizz-trio; super-defining-curl-cream; scalp-treatment-serum-duo; rinse-shine-travel-duo; wavy-vibe-setter-travel-duo,,,,kg,,109.11,true,,,active
moxie-wavy-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-hair-key-ingredients.webp?v=1773731432,2,"Key ingredients in Moxie hair products: microbiome rice extract, mango seed butter, and chia seed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-wavy-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/wavy_routine.webp?v=1735020647,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-wavy-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/TMCRBenefits.webp?v=1735020647,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-wavy-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-promise.webp?v=1773731329,5,"The Moxie Promise highlighting clean, ethical and hair-safe beauty standards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-wavy-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/Frizz_Control_Leave_in_Conditioner.webp?v=1735020859,6,weightless leave in conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-wavy-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/Moisturising_Curl_Cream.webp?v=1735020848,7,nourishing curl cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxie-wavy-sampler-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/WSRBOP.webp?v=1735020638,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
